,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,totalSeasons,Book Rating
56,"Guy Pearce, Mark Addy, Phyllida Law, Sienna Guillory",Nominated for 1 Oscar. Another 2 wins & 3 nominations.,"$56,684,819",USA,23 Jul 2002,Simon Wells,,"Action, Adventure, Sci-Fi",English,42,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.",https://m.media-amazon.com/images/M/MV5BMTM4YTViNGMtYTYyOS00MTViLWEyYTgtNGM0OTIwMWRmYzdhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,DreamWorks SKG,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",08 Mar 2002,True,96 min,The Time Machine,movie,http://www.countingdown.com/timemachine,"H.G. Wells (novel), David Duncan (earlier screenplay), John Logan (screenplay)",2002,tt0268695,5.9,"110,604",,3.87
57,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.67
58,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.67
59,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.67
60,"Bobby Driscoll, Robert Newton, Basil Sydney, Walter Fitzgerald",1 nomination.,N/A,"UK, USA",25 Apr 2006,Byron Haskin,,"Adventure, Family",English,N/A,The treasure seeking adventures of young Jim Hawkins and pirate captain Long John Silver.,https://m.media-amazon.com/images/M/MV5BMWMzZDM5ZTEtNDY2Yi00NjhjLTkwZjgtYjQ2MjVlMGZhYmQ2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,N/A,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",19 Jul 1950,True,96 min,Treasure Island,movie,N/A,"Lawrence Edward Watkin (screenplay), Robert Louis Stevenson (story)",1950,tt0043067,7.0,"5,697",,3.82
61,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.11
62,"Riz Abbasi, Richard Attenborough, David Blair, Brian Blessed",Nominated for 4 Oscars. Another 9 wins & 20 nominations.,N/A,"UK, USA",14 Aug 2007,Kenneth Branagh,,Drama,English,N/A,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",https://m.media-amazon.com/images/M/MV5BMjA4OTM4NzMxOF5BMl5BanBnXkFtZTcwMDY1OTM2MQ@@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",25 Dec 1996,True,242 min,Hamlet,movie,N/A,"William Shakespeare (play), Kenneth Branagh (screenplay)",1996,tt0116477,7.8,"33,277",,4.0
63,"Jim Carrey, Steve Valentine, Daryl Sabara, Sage Ryan",3 wins & 5 nominations.,"$137,816,456",USA,16 Nov 2010,Robert Zemeckis,,"Animation, Drama, Family",English,55,"An animated retelling of Charles Dickens' classic novel about a Victorian-era miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions.",https://m.media-amazon.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@._V1_SX300.jpg,Walt Disney Studios,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",06 Nov 2009,True,96 min,A Christmas Carol,movie,http://Disney.com/ChristmasCarol,"Robert Zemeckis (screenplay), Charles Dickens (novel)",2009,tt1067106,6.8,"86,476",,4.02
64,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.73
65,"Peter Cushing, André Morell, Yvonne Mitchell, Donald Pleasence",N/A,N/A,UK,N/A,Rudolph Cartier,,"Drama, Sci-Fi",English,N/A,A man who works for 'The Party' (an all powerful empire led by a man known only as 'Big Brother') begins to have thoughts of rebellion and love for a fellow member. Together they look to help bring down the party.,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",12 Dec 1954,True,107 min,Nineteen Eighty-Four,movie,N/A,"Nigel Kneale (adapted as a television play by), George Orwell",1954,tt2061762,7.6,86,,4.14
66,"Kevin Kline, Michelle Pfeiffer, Rupert Everett, Stanley Tucci",1 win & 1 nomination.,N/A,"UK, Italy, USA",N/A,Michael Hoffman,,"Comedy, Fantasy, Romance","English, Italian",61,"Lovers' lives are complicated by city law, feuding faerie royalty, and... love.",https://m.media-amazon.com/images/M/MV5BZjI5YzcxZmUtMWUzOC00MGJmLWFjODgtYTlhNTViNjFmYzE5XkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Metacritic', 'Value': '61/100'}]",14 May 1999,True,116 min,A Midsummer Night's Dream,movie,N/A,"William Shakespeare (play), Michael Hoffman (screenplay)",1999,tt0140379,6.5,"22,762",,3.94
67,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.89
68,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.67
69,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.38
70,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.2
71,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.67
72,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.19
73,"Gregory Peck, John Megna, Frank Overton, Rosemary Murphy",Won 3 Oscars. Another 10 wins & 16 nominations.,N/A,USA,28 Apr 1998,Robert Mulligan,,"Crime, Drama",English,87,"Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice.",https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Universal International Pictur,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",16 Mar 1963,True,129 min,To Kill a Mockingbird,movie,N/A,"Harper Lee (based on her novel ""To Kill a Mockingbird""), Horton Foote (screenplay)",1962,tt0056592,8.3,"260,995",,4.26
74,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.21
75,"William Daniels, Howard Da Silva, Ken Howard, Donald Madden",Nominated for 1 Oscar. Another 1 win & 1 nomination.,N/A,USA,02 Jul 2002,Peter H. Hunt,,"Drama, Family, History",English,N/A,A musical retelling of the American Revolution's political struggle in the Continental Congress to declare independence.,https://ia.media-imdb.com/images/M/MV5BNGZhYWMxMDMtODU2Yi00MDVmLWI4ODYtMzgyNjg4NGNjZjM2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Sony Pictures Home Entertainment,G,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}]",17 Nov 1972,True,141 min,1776,movie,N/A,"Peter Stone (book), Sherman Edwards (based on a conception of), Peter Stone (screenplay)",1972,tt0068156,7.6,"6,722",,4.06
76,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.2
77,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.38
78,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.2
79,"Daniel Radcliffe, Trevor Eve, Michael Elphick, James Thornton",Nominated for 1 Primetime Emmy. Another 1 win & 3 nominations.,,"UK, USA",,N/A,,Drama,English,N/A,Charles Dickens' haunting semi-autobiographical tale of a boy who is sent away by his stepfather after his mother dies but manages to triumph over incredible adversities.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzODA1NDQzNV5BMl5BanBnXkFtZTcwMjEzNzQzMQ@@._V1_SX300.jpg,,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",25 Dec 1999,True,185 min,David Copperfield,series,,N/A,1999–,tt0167872,7.8,"3,535",1,3.96
80,"Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden",2 wins & 4 nominations.,N/A,"Czech Republic, UK, France, Italy",05 Sep 2006,Roman Polanski,,"Crime, Drama",English,65,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",30 Sep 2005,True,130 min,Oliver Twist,movie,N/A,"Charles Dickens (novel), Ronald Harwood (screenplay)",2005,tt0380599,6.9,"28,064",,3.85
81,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.38
82,"Julie Harris, James Dean, Raymond Massey, Burl Ives",Won 1 Oscar. Another 12 wins & 10 nominations.,N/A,USA,31 May 2005,Elia Kazan,,Drama,English,N/A,A wilful young man contends against his brother for the attention of their religious father while reconnecting with his estranged mother and falling for his brother's girlfriend.,https://m.media-amazon.com/images/M/MV5BNTYzNjI3MWUtZjg3Yi00ZDBkLWIwM2YtYmUyZGZjN2RiZjI5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",10 Apr 1955,True,118 min,East of Eden,movie,N/A,"John Steinbeck (novel), Paul Osborn (screen play)",1955,tt0048028,8.0,"34,843",,4.35
83,"Julie Harris, James Dean, Raymond Massey, Burl Ives",Won 1 Oscar. Another 12 wins & 10 nominations.,N/A,USA,31 May 2005,Elia Kazan,,Drama,English,N/A,A wilful young man contends against his brother for the attention of their religious father while reconnecting with his estranged mother and falling for his brother's girlfriend.,https://m.media-amazon.com/images/M/MV5BNTYzNjI3MWUtZjg3Yi00ZDBkLWIwM2YtYmUyZGZjN2RiZjI5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",10 Apr 1955,True,118 min,East of Eden,movie,N/A,"John Steinbeck (novel), Paul Osborn (screen play)",1955,tt0048028,8.0,"34,843",,4.35
84,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.11
85,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.89
86,"Jeff Bridges, Mackenzie Foy, Rachel McAdams, Marion Cotillard",5 wins & 12 nominations.,N/A,France,N/A,Mark Osborne,,"Animation, Adventure, Drama","French, English",70,"A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince.",https://m.media-amazon.com/images/M/MV5BNjg0OTM5OTQyNV5BMl5BanBnXkFtZTgwNDg5NDQ0NTE@._V1_SX300.jpg,Netflix,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",05 Aug 2016,True,108 min,The Little Prince,movie,http://www.thelittleprincemovie.com/,"Irena Brignull (original screenplay by), Bob Persichetti (original screenplay by), Antoine de Saint-Exupéry (based on ""Le Petit Prince"" by)",2015,tt1754656,7.8,"47,032",,4.28
87,"Robert Ginty, Lucinda Dooling, John Sanderford, Viola Kates Stimpson",N/A,N/A,USA,N/A,Charles Band,,Horror,English,N/A,A man seeks revenge on an evil magician who placed a curse on him.,https://images-na.ssl-images-amazon.com/images/M/MV5BNWQ0ZjNlZGUtODQyMi00M2FjLWI0MzktZjY2M2QyYTA1ZjQ2L2ltYWdlXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg,Empire,R,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",01 Mar 1986,True,78 min,The Alchemist,movie,N/A,Alan J. Adler (screenplay),1983,tt0088691,3.8,411,,3.82
88,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.16
89,"Christina Applegate, Johnathon Schaech, Kathleen Rose Perkins, Jenna Friedenberg",N/A,N/A,USA,30 Jan 2007,Richard Friedenberg,,"Drama, Romance",English,N/A,"A woman discovers the truth about her former lover from the diary that his first wife wrote to their son, Nicholas.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTU0NTgxNl5BMl5BanBnXkFtZTcwOTA0OTA0MQ@@._V1_SX300.jpg,Anchor Bay Entertainment,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",27 Mar 2005,True,90 min,Suzanne's Diary for Nicholas,movie,N/A,"James Patterson (novel), Richard Friedenberg (teleplay)",2005,tt0430652,6.6,"1,079",,4.16
90,"Ben Elias, Janet O'Connell, Hal Peller, David Rogers",N/A,N/A,N/A,07 Mar 2007,Ari Mark,,Short,N/A,N/A,"It's hard to say what came first - the pain, the pounding, or the tiny growth on the back of Stan Leiber's head. But, certainly, Stan woke up one morning - forever changed.",N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",N/A,True,10 min,The Metamorphosis,movie,N/A,Ari Mark,2007,tt1469893,3.9,20,,3.78
91,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.9
92,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.9
93,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.88
94,"Suraj Sharma, Irrfan Khan, Ayush Tandon, Gautam Belur",Won 4 Oscars. Another 78 wins & 129 nominations.,"$103,500,000","USA, Taiwan, UK, Canada",12 Mar 2013,Ang Lee,,"Adventure, Drama, Fantasy","English, Tamil, French, Japanese, Hindi, Chinese",79,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",21 Nov 2012,True,127 min,Life of Pi,movie,http://www.lifeofpimovie.com,"Yann Martel (novel), David Magee (screenplay)",2012,tt0454876,7.9,"512,897",,3.88
95,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.88
96,"Bosco Hogan, T.P. McKenna, John Gielgud, Rosaleen Linehan",N/A,N/A,Ireland,N/A,Joseph Strick,,Drama,English,N/A,"Stephen Dedalus is a young man growing up in Ireland in the early part of the 20th century. His search for knowledge and undestanding, and the decline of his family's circumstances, lead ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDM1MzQ0MV5BMl5BanBnXkFtZTcwNzczODYyMQ@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",23 Apr 1979,True,98 min,A Portrait of the Artist as a Young Man,movie,N/A,"James Joyce (novel), Judith Rascoe",1977,tt0079740,6.4,158,,3.61
97,"Bosco Hogan, T.P. McKenna, John Gielgud, Rosaleen Linehan",N/A,N/A,Ireland,N/A,Joseph Strick,,Drama,English,N/A,"Stephen Dedalus is a young man growing up in Ireland in the early part of the 20th century. His search for knowledge and undestanding, and the decline of his family's circumstances, lead ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDM1MzQ0MV5BMl5BanBnXkFtZTcwNzczODYyMQ@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",23 Apr 1979,True,98 min,A Portrait of the Artist as a Young Man,movie,N/A,"James Joyce (novel), Judith Rascoe",1977,tt0079740,6.4,158,,3.61
98,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.12
99,"Luke Treadaway, Niamh Cusack, Paul Ritter, Nicola Walker",N/A,N/A,UK,N/A,Nick Wickham,,N/A,English,N/A,"Christopher, fifteen years old, has an extraordinary brain - exceptional at maths while ill-equipped to interpret everyday life. When he falls under suspicion of killing Mrs Shears' dog ...",https://m.media-amazon.com/images/M/MV5BMzJlYTVhY2EtOGExMC00OWRkLThhN2YtNDZlOTRiMjRjMDY5XkEyXkFqcGdeQXVyMzEzNjI0ODQ@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",06 Sep 2012,True,160 min,National Theatre Live: The Curious Incident of the Dog in the Night-Time,movie,N/A,"Simon Stephens (by), Mark Haddon (after)",2012,tt3786680,8.2,183,,3.85
100,"Ben Stiller, Carla Gugino, Dick Van Dyke, Mickey Rooney",2 wins & 8 nominations.,"$249,300,000","USA, UK",24 Apr 2007,Shawn Levy,,"Adventure, Comedy, Family","English, Italian, Hebrew",48,A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.,https://m.media-amazon.com/images/M/MV5BMTQyOTM4MDMxN15BMl5BanBnXkFtZTcwODg5NTQzMw@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",22 Dec 2006,True,108 min,Night at the Museum,movie,http://www.nightatthemuseum.com/,"Robert Ben Garant (screenplay), Thomas Lennon (screenplay), Robert Ben Garant (screen story), Thomas Lennon (screen story), Milan Trenc (book)",2006,tt0477347,6.4,"273,930",,4.3
101,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.3
102,"Kevin Kline, Michelle Pfeiffer, Rupert Everett, Stanley Tucci",1 win & 1 nomination.,N/A,"UK, Italy, USA",N/A,Michael Hoffman,,"Comedy, Fantasy, Romance","English, Italian",61,"Lovers' lives are complicated by city law, feuding faerie royalty, and... love.",https://m.media-amazon.com/images/M/MV5BZjI5YzcxZmUtMWUzOC00MGJmLWFjODgtYTlhNTViNjFmYzE5XkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Metacritic', 'Value': '61/100'}]",14 May 1999,True,116 min,A Midsummer Night's Dream,movie,N/A,"William Shakespeare (play), Michael Hoffman (screenplay)",1999,tt0140379,6.5,"22,762",,3.94
103,"Simon Callow, Richard Dreyfuss, Jane Leeves, Joanna Lumley",Nominated for 1 Oscar. Another 4 wins & 9 nominations.,N/A,"UK, USA",03 Oct 2000,Henry Selick,,"Animation, Adventure, Family",English,N/A,"An orphan, who lives with his two cruel aunts, befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.",https://m.media-amazon.com/images/M/MV5BMTNkNWIwNGUtNTJlOC00NDU3LTk0NWEtNjNjNDM4NzRiNThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Buena Vista Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",12 Apr 1996,True,79 min,James and the Giant Peach,movie,N/A,"Roald Dahl (based on the book by), Karey Kirkpatrick (screenplay), Jonathan Roberts (screenplay), Steve Bloom (screenplay)",1996,tt0116683,6.7,"54,450",,3.99
104,"Alisha Kamada, Steve McCarten, Ben Ryan",N/A,N/A,UK,N/A,Sara Klia,,"Short, Drama, Mystery",English,N/A,"A young Asian girl, Liu, is forced to stay overnight in an airport terminal when her paperwork doesn't add up. Little does Liu know, she is being watched by a mysterious stranger involved with a shadowy organisation.",N/A,N/A,N/A,[],N/A,True,13 min,Stranger in a Strange Land,movie,N/A,Kristian Bloomfield,2009,tt1672126,N/A,N/A,,3.91
105,"Elisabeth Moss, Max Minghella, Yvonne Strahovski, Joseph Fiennes",Won 2 Golden Globes. Another 38 wins & 34 nominations.,,USA,,N/A,,"Drama, Sci-Fi",English,N/A,"Set in a dystopian future, a woman is forced to live as a concubine under a fundamentalist theocratic dictatorship.",https://m.media-amazon.com/images/M/MV5BMTU0MTI0MDAyM15BMl5BanBnXkFtZTgwMDg5MzYyNTM@._V1_SX300.jpg,,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",26 Apr 2017,True,60 min,The Handmaid's Tale,series,,Bruce Miller,2017–,tt5834204,8.6,"94,200",2,4.07
106,"Fernando Rey, Alfredo Landa, Francisco Merino, Manuel Alexandre",5 wins & 2 nominations.,,Spain,,N/A,,Comedy,Spanish,N/A,Miniseries version of the first half of Cervantes' famous novel.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2Mjc5MTU4M15BMl5BanBnXkFtZTcwNjgxOTI0MQ@@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",01 Apr 1992,True,310 min,Don Quijote de la Mancha,series,,N/A,1991–1992,tt0174385,7.4,138,N/A,3.85
107,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.05
108,"Peter Gallagher, Leonard Nimoy, Tim Guinee, Rya Kihlstedt",N/A,N/A,USA,14 May 2013,"Leslie Libman, Larry Williams",,"Drama, Sci-Fi",English,N/A,"In a futuristic totalitarian utopian society, babies are created through genetic engineering, everyone has a predestined place in society and their minds are conditioned to follow the rules. A tragic outsider jeopardizes the status quo.",https://m.media-amazon.com/images/M/MV5BMTQ2MTQwMTM4N15BMl5BanBnXkFtZTcwNzA4ODUxMQ@@._V1_SX300.jpg,USA Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",19 Apr 1998,True,87 min,Brave New World,movie,N/A,"Aldous Huxley (book), Dan Mazur (teleplay), David Tausik (teleplay)",1998,tt0145600,5.3,"1,728",,3.97
109,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.47
110,"Orson Bean, Richard Boone, Hans Conried, John Huston",1 win & 2 nominations.,N/A,"USA, Japan",11 Sep 2001,"Jules Bass, Arthur Rankin Jr.",,"Animation, Adventure, Family",English,N/A,A homebody hobbit in Middle Earth gets talked into joining a quest with a group of dwarves to recover their treasure from a dragon.,https://m.media-amazon.com/images/M/MV5BNmNjZjEyZTgtM2M4Mi00OTQwLTliMTctYjNhOGNkNmFjZDM4XkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_SX300.jpg,Warner Bros. Pictures,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",27 Nov 1977,True,90 min,The Hobbit,movie,N/A,"J.R.R. Tolkien (novel), Romeo Muller (adapted for the screen by)",1977,tt0077687,6.8,"11,076",,4.25
111,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.25
112,"Orson Bean, Richard Boone, Hans Conried, John Huston",1 win & 2 nominations.,N/A,"USA, Japan",11 Sep 2001,"Jules Bass, Arthur Rankin Jr.",,"Animation, Adventure, Family",English,N/A,A homebody hobbit in Middle Earth gets talked into joining a quest with a group of dwarves to recover their treasure from a dragon.,https://m.media-amazon.com/images/M/MV5BNmNjZjEyZTgtM2M4Mi00OTQwLTliMTctYjNhOGNkNmFjZDM4XkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_SX300.jpg,Warner Bros. Pictures,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",27 Nov 1977,True,90 min,The Hobbit,movie,N/A,"J.R.R. Tolkien (novel), Romeo Muller (adapted for the screen by)",1977,tt0077687,6.8,"11,076",,4.25
